"","ageyrs_r","sex","student_r","area","educate_r","currmarr_r","sexp1yr","SEScat"
"629","15","male","yes","0","1","0"," 3","2"
"630","19","male","no","0","1","0"," 1","3"
"631","18","male","yes","0","1","0","10","1"
"632","15","male","yes","1","1","0"," 0","3"
"633","16","male","no","0","1","0","17","3"
"634","15","male","no","0","1","0","17","3"
"635","18","male","no","0","1","0"," 1","2"
"636","18","male","no","0","1","0"," 1","0"
"637","19","male","no","0","1","0","11","1"
"638","15","male","yes","0","1","0"," 9","1"
"639","15","male","yes","0","1","0"," 0","3"
"640","17","male","yes","0","1","0"," 0","2"
"641","17","male","no","0","1","0"," 2","1"
"642","18","male","no","0","1","0"," 1","3"
"643","16","male","yes","0","1","0"," 0","2"
"644","18","male","no","0","1","0"," 3","0"
"645","19","male","yes","0","1","0"," 0","2"
"646","16","male","yes","0","1","0"," 1","3"
"647","16","male","yes","0","1","0"," 1","2"
"648","16","male","yes","1","1","0"," 0","3"
"649","15","male","yes","0","1","0"," 0","3"
"650","17","male","yes","1","1","0"," 0","3"
"651","16","male","no","0","1","0"," 2","1"
"652","15","male","no","0","1","0","16","2"
"653","15","male","yes","0","1","0"," 0","2"
"654","17","male","yes","0","1","0"," 0","0"
"655","15","male","yes","0","1","0"," 0","3"
"656","16","male","no","0","1","0","17","3"
"657","17","male","yes","0","1","0"," 0","3"
"658","16","male","no","0","1","0","18","1"
"659","16","male","yes","0","1","0"," 1","3"
"660","18","male","yes","0","1","0"," 1","3"
"661","19","male","no","0","1","1"," 2","1"
"662","19","male","no","1","1","0"," 1","3"
"663","18","male","yes","0","1","0","17","3"
"664","18","male","yes","0","1","0","17","3"
"665","17","male","no","0","1","0"," 2","2"
"666","18","male","no","2","1","0"," 2","0"
"667","17","male","no","0","1","0"," 0","0"
"668","15","male","yes","0","1","0"," 0","3"
"669","17","male","yes","1","1","0"," 0","3"
"670","17","male","yes","2","1","0"," 1","3"
"671","18","male","no","1","1","0"," 8","0"
"672","16","male","no","0","1","0"," 0","2"
"673","18","male","no","0","1","0"," 2","1"
"674","18","male","yes","0","1","0","17","3"
"675","19","male","no","0","1","0"," 3","3"
"676","18","male","no","0","1","0","15","3"
"677","15","male","yes","0","1","0"," 1","3"
"678","15","male","yes","0","1","0"," 2","2"
"679","18","male","yes","0","1","0","22","2"
"680","19","male","no","0","1","0"," 8","0"
"681","18","male","no","1","1","0"," 3","0"
"682","16","male","yes","0","1","0"," 0","2"
"683","19","male","no","0","1","0"," 1","1"
"684","19","male","no","1","1","0"," 0","1"
"685","18","male","no","1","1","0","20","2"
"686","19","male","no","1","1","0"," 1","3"
"687","19","male","no","0","1","0"," 1","3"
"688","15","male","yes","1","1","0"," 0","3"
"689","15","male","yes","1","1","0"," 0","3"
"690","17","male","no","0","1","0","18","0"
"691","17","male","yes","1","1","0"," 0","3"
"692","19","male","no","0","1","1"," 1","0"
"693","19","male","yes","0","1","0","17","3"
"694","17","male","yes","0","1","0"," 0","1"
"695","15","male","yes","0","1","0"," 1","2"
"696","17","male","yes","2","1","0"," 1","3"
"697","16","male","yes","0","1","0"," 0","1"
"698","15","male","yes","1","1","0"," 0","1"
"699","18","male","no","2","1","0","30","3"
"700","19","male","yes","2","1","0"," 1","3"
"701","17","male","yes","0","1","0"," 0","2"
"702","18","male","yes","1","1","0"," 7","3"
"703","18","male","no","0","1","0"," 1","2"
"704","18","male","yes","0","1","0","22","2"
"705","17","male","no","0","1","0"," 2","1"
"706","15","male","no","0","1","0"," 1","0"
"707","16","male","yes","1","1","0"," 0","1"
"708","18","male","yes","1","1","0","10","2"
"709","17","male","no","1","1","0"," 2","1"
"710","18","male","no","0","1","0","15","3"
"711","17","male","yes","1","1","0"," 0","3"
"712","17","male","no","2","1","0"," 7","1"
"713","15","male","yes","0","1","0"," 9","1"
"714","19","male","no","0","1","0"," 1","2"
"715","18","male","yes","1","1","0"," 7","3"
"716","17","male","yes","0","1","0"," 1","0"
"717","18","male","no","0","1","0","18","1"
"718","16","male","yes","0","1","0"," 0","2"
"719","16","male","yes","0","1","0"," 0","1"
"720","19","male","yes","1","1","0","20","3"
"721","19","male","no","0","1","0"," 3","0"
"722","18","male","no","0","1","0"," 1","3"
"723","19","male","no","0","1","1"," 1","1"
"724","19","male","no","0","1","0","11","1"
"725","16","male","yes","0","1","0"," 0","3"
"726","16","male","no","0","1","0","17","3"
"727","17","male","no","0","1","0","18","0"
"728","16","male","yes","0","1","0"," 0","1"
"729","17","male","no","0","1","0"," 9","2"
"730","17","male","no","0","1","0"," 1","1"
"731","18","male","no","0","1","0"," 1","2"
"732","17","male","yes","0","1","0"," 0","3"
"733","16","male","yes","0","1","0"," 0","1"
"734","18","male","no","0","1","0"," 1","1"
"735","19","male","yes","0","1","0"," 1","2"
"736","16","male","yes","0","1","0"," 1","0"
"737","17","male","no","0","1","0"," 9","2"
"738","16","male","no","0","1","0"," 2","1"
"739","18","male","no","0","1","0"," 0","3"
"740","16","male","yes","0","1","0"," 3","3"
"741","15","male","yes","0","1","0"," 0","0"
"742","17","male","no","0","1","0"," 0","2"
"743","18","male","no","0","1","0","13","0"
"744","19","male","no","0","1","0"," 1","2"
"745","17","male","no","0","1","0","11","1"
"746","18","male","no","0","1","0"," 2","1"
"747","19","male","yes","0","1","0"," 8","2"
"748","19","male","no","0","1","0"," 1","2"
"749","15","male","no","0","1","0"," 0","2"
"750","16","male","yes","0","1","0"," 0","3"
"751","16","male","yes","0","1","0"," 0","3"
"752","16","male","yes","0","1","0"," 1","1"
"753","17","male","yes","1","1","0"," 0","3"
"754","16","male","yes","1","1","0"," 0","3"
"755","19","male","yes","1","1","0","20","3"
"756","17","male","no","0","1","0","18","0"
"757","17","male","no","0","1","1"," 1","0"
"758","16","male","yes","0","1","0"," 0","2"
"759","17","male","no","0","1","0"," 1","0"
"760","18","male","no","0","1","0"," 1","0"
"761","19","male","no","0","1","0"," 1","2"
"762","17","male","no","1","1","0","20","2"
"763","19","male","no","0","1","0","11","1"
"764","15","male","yes","0","1","0"," 0","2"
"765","17","male","yes","0","1","0"," 3","2"
"766","18","male","no","0","1","0","15","3"
"767","18","male","no","0","1","0"," 1","3"
"768","15","male","no","0","1","0","10","0"
"769","18","male","no","1","1","1"," 1","2"
"770","15","male","no","0","1","0"," 0","2"
"771","16","male","yes","0","1","0"," 0","3"
"772","18","male","yes","1","1","0"," 7","3"
"773","17","male","no","1","1","0"," 1","3"
"774","19","male","no","0","1","0"," 8","0"
"775","16","male","yes","2","1","0"," 1","1"
"776","17","male","yes","1","1","0"," 0","2"
"777","16","male","yes","0","1","0"," 0","3"
"778","15","male","yes","0","1","0"," 0","3"
"779","18","male","no","1","1","0"," 9","3"
"780","19","male","no","2","1","0"," 1","3"
"781","18","male","yes","0","1","0"," 2","1"
"782","17","male","yes","0","1","0"," 1","2"
"783","17","male","yes","0","1","0"," 0","3"
"784","17","male","yes","0","1","0"," 0","1"
"785","16","male","yes","0","1","0"," 0","1"
"786","19","male","no","1","1","1"," 1","2"
"787","17","male","no","1","1","0"," 4","1"
"788","15","male","yes","1","1","0"," 0","3"
"789","18","male","no","0","1","0"," 1","1"
"790","16","male","yes","1","1","0"," 0","0"
"791","16","male","yes","1","1","0"," 0","1"
"792","18","male","no","0","1","0","13","0"
"793","17","male","yes","0","1","0"," 1","3"
"794","19","male","no","1","1","0"," 1","2"
"795","19","male","yes","0","1","0","17","3"
"796","17","male","yes","0","1","0"," 2","2"
"797","19","male","no","0","1","0"," 2","1"
"798","19","male","no","0","1","1"," 1","2"
"799","17","male","no","0","1","0"," 1","3"
"800","19","male","no","0","1","0"," 8","0"
"801","18","male","yes","1","1","0","10","2"
"802","19","male","no","0","1","0"," 1","1"
"803","19","male","yes","1","1","0","20","3"
"804","17","male","yes","1","1","0"," 0","3"
"805","16","male","yes","0","1","0"," 1","3"
"806","19","male","no","0","1","0"," 1","3"
"807","19","male","no","0","1","0"," 2","1"
"808","18","male","yes","1","1","0","10","2"
"809","18","male","yes","0","1","0"," 0","2"
"810","19","male","yes","0","1","0","17","3"
"811","17","male","no","0","1","0"," 2","0"
"812","19","male","no","1","1","0"," 1","2"
"813","16","male","yes","1","1","0"," 0","2"
"814","18","male","no","2","1","0"," 8","0"
"815","16","male","yes","1","1","0"," 0","2"
"816","18","male","no","0","1","0","18","1"
"817","18","male","yes","0","1","0","17","3"
"818","18","male","yes","0","1","0","10","1"
"819","19","male","no","0","1","0"," 0","1"
"820","18","male","no","2","1","0","30","2"
"821","15","male","yes","1","1","0"," 0","3"
"822","18","male","yes","0","1","0","10","1"
"823","15","male","yes","0","1","0"," 9","1"
"824","16","male","yes","0","1","0"," 0","0"
"825","19","male","no","0","1","1"," 1","0"
"826","16","male","yes","0","1","0"," 0","3"
"827","15","male","yes","1","1","0"," 0","2"
"828","18","male","no","0","1","0","16","2"
"829","16","male","no","1","1","0"," 5","2"
"830","18","male","yes","0","1","0","17","3"
"831","15","male","yes","0","1","0"," 0","3"
"832","19","male","no","0","1","0"," 1","2"
"833","15","male","yes","0","1","0"," 0","3"
"834","15","male","yes","0","1","0"," 9","1"
"835","17","male","no","0","1","0"," 6","0"
"836","15","male","yes","0","1","0"," 0","3"
"837","18","male","yes","1","1","0"," 7","3"
"838","15","male","yes","0","1","0"," 9","1"
"839","18","male","no","0","1","0","18","1"
"840","19","male","yes","0","1","0"," 0","1"
"841","15","male","yes","0","1","0"," 2","1"
"842","19","male","no","0","1","1"," 1","0"
"843","18","male","no","0","1","0"," 1","0"
"844","19","male","no","0","1","0"," 1","2"
"845","18","male","no","0","1","0"," 1","1"
"846","19","male","no","0","1","0","17","3"
"847","16","male","yes","0","1","0"," 0","1"
"848","17","male","yes","0","1","0"," 0","1"
"849","19","male","no","0","1","0"," 3","0"
"850","18","male","yes","0","1","0","22","2"
"851","19","male","no","0","1","0"," 1","0"
"852","18","male","yes","0","1","0","17","3"
"853","15","male","yes","0","1","0"," 0","2"
"854","15","male","yes","2","1","0"," 1","2"
"855","19","male","yes","1","1","0","20","3"
"856","17","male","yes","0","1","0"," 1","3"
"857","16","male","yes","1","1","0"," 0","3"
"858","19","male","no","1","1","0"," 1","2"
"859","17","male","no","0","1","0","11","1"
"860","16","male","yes","0","1","0"," 0","2"
"861","17","male","yes","0","1","0"," 0","0"
"862","19","male","no","1","1","0"," 1","1"
"863","19","male","no","0","1","0"," 2","1"
"864","19","male","no","1","1","0"," 1","3"
"865","18","male","no","0","1","0","18","1"
"866","18","male","no","0","1","0"," 1","3"
"867","17","male","yes","0","1","0"," 0","3"
"868","19","male","yes","0","1","0"," 0","0"
"869","18","male","no","0","1","0"," 2","2"
"870","18","male","yes","0","1","0","17","0"
"871","16","male","no","1","1","0"," 8","0"
"872","17","male","yes","1","1","0"," 0","3"
"873","15","male","yes","0","1","0"," 0","3"
"874","16","male","yes","0","1","0"," 0","0"
"875","18","male","no","0","1","0"," 1","0"
"876","18","male","no","0","1","0"," 2","3"
"877","18","male","yes","0","1","0","17","3"
"878","15","male","yes","1","1","0"," 0","1"
"879","19","male","no","0","1","0"," 8","0"
"880","16","male","yes","0","1","0"," 0","3"
"881","19","male","yes","0","1","0"," 8","2"
"882","15","male","yes","0","1","0"," 0","0"
"883","16","male","yes","0","1","0"," 2","0"
"884","17","male","yes","0","1","0"," 2","0"
"885","18","male","yes","0","1","0","17","0"
"886","17","male","no","1","1","0"," 0","2"
"887","16","male","yes","0","1","0"," 0","1"
"888","17","male","no","0","1","0"," 1","1"
"889","17","male","no","0","1","0"," 1","0"
"890","16","male","yes","1","1","0"," 0","3"
"891","17","male","yes","1","1","0"," 3","0"
"892","16","male","yes","0","1","0"," 0","2"
"893","16","male","no","0","1","0"," 2","0"
"894","16","male","yes","0","1","0"," 0","1"
"895","19","male","no","1","1","0","20","3"
"896","15","male","yes","0","1","0"," 0","3"
"897","16","male","yes","0","1","0"," 0","0"
"898","16","male","no","0","1","0","17","3"
"899","15","male","yes","0","1","0"," 0","2"
"900","15","male","yes","0","1","0"," 0","0"
"901","15","male","yes","0","1","0"," 0","3"
"902","17","male","yes","0","1","0"," 0","1"
"903","18","male","yes","0","1","0","17","3"
"904","19","male","no","0","1","0"," 1","0"
"905","15","male","yes","0","1","0"," 0","2"
"906","19","male","no","0","1","0"," 1","1"
"907","17","male","yes","0","1","0"," 0","3"
"908","16","male","no","0","1","0","16","2"
"909","15","male","yes","0","1","0"," 0","0"
"910","18","male","yes","0","1","0"," 1","1"
"911","19","male","no","0","1","1"," 6","2"
"912","16","male","no","1","1","0"," 0","1"
"913","16","male","no","1","1","0"," 2","3"
"914","19","male","yes","0","1","0"," 0","2"
"915","17","male","no","0","1","0"," 1","0"
"916","17","male","yes","0","1","0"," 1","3"
"917","17","male","yes","0","1","0"," 0","3"
"918","15","male","yes","0","1","0"," 0","3"
"919","19","male","yes","0","1","0"," 1","2"
"920","19","male","no","0","1","0"," 2","0"
"921","16","male","yes","0","1","0"," 0","0"
"922","16","male","yes","0","1","0"," 0","0"
"923","16","male","yes","0","1","0"," 0","1"
"924","17","male","no","0","1","0","17","3"
"925","18","male","yes","0","1","0","17","3"
"926","16","male","no","0","1","0"," 0","1"
"927","15","male","yes","0","1","0"," 0","0"
"928","15","male","yes","0","1","0"," 0","2"
"929","19","male","no","0","1","0","17","3"
"930","17","male","yes","1","1","0"," 0","2"
"931","16","male","yes","0","1","0"," 1","2"
"932","15","male","yes","0","1","0"," 9","1"
"933","15","male","no","0","1","0"," 2","3"
"934","18","male","yes","0","1","0"," 0","3"
"935","18","male","yes","1","1","0"," 7","3"
"936","18","male","yes","1","1","0"," 1","3"
"937","15","male","yes","0","1","0"," 0","3"
"938","19","male","no","0","1","0"," 3","1"
"939","19","male","yes","0","1","0"," 0","1"
"940","17","male","yes","0","1","0"," 0","1"
"941","17","male","yes","0","1","0"," 0","0"
"942","16","male","no","0","1","0","16","2"
"943","18","male","yes","0","1","0","17","3"
"944","18","male","yes","0","1","0","17","3"
"945","17","male","no","0","1","0"," 1","2"
"946","18","male","no","0","1","1"," 1","0"
"947","17","male","no","0","1","0"," 0","0"
"948","17","male","yes","0","1","0"," 0","2"
"949","17","male","no","0","1","0"," 1","1"
"950","17","male","no","0","1","0","18","0"
"951","19","male","yes","0","1","0","17","3"
"952","18","male","yes","1","1","0"," 7","3"
"953","16","male","no","0","1","0","18","1"
"954","15","male","yes","0","1","0"," 0","2"
"955","16","male","no","0","1","0"," 1","0"
"956","16","male","no","0","1","0","12","0"
"957","15","male","yes","0","1","0"," 0","1"
"958","17","male","yes","0","1","0"," 2","3"
"959","16","male","yes","0","1","0"," 2","2"
"960","19","male","no","2","1","0"," 2","2"
"961","15","male","yes","0","1","0"," 0","2"
"962","19","male","no","0","1","0"," 2","2"
"963","19","male","no","0","1","0"," 1","2"
"964","19","male","no","0","1","0","15","3"
"965","18","male","yes","0","1","0","17","3"
"966","17","male","no","1","1","0"," 2","2"
"967","15","male","yes","0","1","0"," 0","3"
"968","15","male","yes","1","1","0"," 0","3"
"969","16","male","no","0","1","0"," 1","1"
"970","19","male","no","0","1","0"," 1","0"
"971","18","male","no","0","1","0","18","1"
"972","18","male","no","0","1","0","18","1"
"973","17","male","yes","0","1","0"," 1","0"
"974","15","male","no","0","1","0"," 0","2"
"975","18","male","no","1","1","0","20","2"
"976","19","male","yes","0","1","0"," 1","0"
"977","15","male","yes","0","1","0"," 0","2"
"978","17","male","yes","0","1","0"," 0","2"
"979","15","male","yes","0","1","0"," 0","0"
"980","15","male","yes","0","1","0"," 0","3"
"981","16","male","no","0","1","0","18","1"
"982","15","male","no","1","1","0"," 4","1"
"983","17","male","yes","1","1","0"," 1","1"
"984","18","male","no","1","1","0"," 7","2"
"985","19","male","no","0","1","0"," 1","3"
"986","16","male","yes","0","1","0"," 0","1"
"987","15","male","yes","0","1","0"," 0","3"
"988","15","male","no","0","1","0"," 0","2"
"989","16","male","yes","0","1","0"," 0","0"
"990","16","male","yes","1","1","0"," 0","3"
"991","19","male","no","0","1","1"," 1","0"
"992","19","male","no","1","1","0"," 4","2"
"993","16","male","yes","1","1","0"," 0","1"
"994","19","male","no","0","1","1"," 2","0"
"995","15","male","yes","1","1","0"," 0","2"
"996","15","male","yes","0","1","0"," 0","2"
"997","17","male","no","0","1","0"," 3","3"
"998","18","male","no","0","1","0"," 2","0"
"999","15","male","yes","2","1","0"," 1","2"
"1000","16","male","yes","0","1","0"," 0","2"
"1001","15","male","no","0","1","0","10","0"
"1002","19","male","yes","0","1","0","17","3"
"1003","18","male","yes","0","1","0"," 2","2"
"1004","19","male","yes","1","1","0"," 0","2"
"1005","16","male","yes","0","1","0"," 0","1"
"1006","17","male","no","0","1","0"," 1","2"
"1007","16","male","yes","0","1","0"," 0","1"
"1008","18","male","no","2","0","0"," 3","2"
"1009","16","male","yes","0","1","0"," 0","1"
"1010","19","male","yes","0","1","0"," 1","3"
"1011","19","male","no","0","1","1"," 1","0"
